Time,Ozone,Time,Temp
3.092778,0.3746,3.092778,-31.74
3.093306,0.3746,3.093306,-31.74
3.093833,0.3746,3.093833,-31.74
3.094361,0.3746,3.094361,-31.74
3.094889,0.339,3.094889,-31.74
3.095417,0.362,3.095417,-31.74
3.095944,0.3501,3.095944,-31.73
3.096472,0.3746,3.096472,-31.73
3.097,0.362,3.097,-31.73
3.097528,0.362,3.097528,-31.74
3.098056,0.3746,3.098056,-31.73
3.098583,0.3746,3.098583,-31.73
3.099111,0.3746,3.099111,-31.73
3.099639,0.362,3.099639,-31.74
3.100167,0.4179,3.100167,-31.74
3.100694,0.3746,3.100694,-31.74
3.101222,0.339,3.101222,-31.74
3.10175,0.362,3.10175,-31.74
3.102278,0.3501,3.102278,-31.74
3.102806,0.3746,3.102806,-31.74
3.103333,0.362,3.103333,-31.74
3.103861,0.362,3.103861,-31.74
3.104389,0.339,3.104389,-31.74
3.104917,0.3501,3.104917,-31.73
3.105444,0.3746,3.105444,-31.74
3.105972,0.362,3.105972,-31.73
3.1065,0.339,3.1065,-31.73
3.107028,0.362,3.107028,-31.74
3.107556,0.3746,3.107556,-31.73
3.108083,0.362,3.108083,-31.74
3.108611,0.362,3.108611,-31.73
3.109139,0.3746,3.109139,-31.73
3.109667,0.3286,3.109667,-31.73
3.110194,0.3286,3.110194,-31.74
3.110722,0.3746,3.110722,-31.74
3.11125,0.3746,3.11125,-31.73
3.111778,0.362,3.111778,-31.73
3.112306,0.362,3.112306,-31.73
3.112833,0.3501,3.112833,-31.73
3.113361,0.362,3.113361,-31.73
3.113889,0.3746,3.113889,-31.73
3.114417,0.339,3.114417,-31.73
3.114944,0.3501,3.114944,-31.73
3.115472,0.339,3.115472,-31.73
3.116,0.362,3.116,-31.73
3.116528,0.362,3.116528,-31.71
3.117056,0.362,3.117056,-31.73
3.117583,0.339,3.117583,-31.73
3.118111,0.339,3.118111,-31.73
3.118639,0.3746,3.118639,-31.73
3.119167,0.362,3.119167,-31.73
3.119694,0.3501,3.119694,-31.74
3.120222,0.3501,3.120222,-31.73
3.12075,0.339,3.12075,-31.74
3.121278,0.362,3.121278,-31.74
3.121806,0.3746,3.121806,-31.73
3.122333,0.339,3.122333,-31.73
3.122861,0.3286,3.122861,-31.73
3.123389,0.362,3.123389,-31.73
3.123917,0.3501,3.123917,-31.73
3.124444,0.3746,3.124444,-31.73
3.124972,0.339,3.124972,-31.73
3.1255,0.362,3.1255,-31.73
3.126028,0.339,3.126028,-31.73
3.126556,0.3501,3.126556,-31.73
3.127083,0.339,3.127083,-31.73
3.127611,0.362,3.127611,-31.73
3.128139,0.339,3.128139,-31.73
3.128667,0.362,3.128667,-31.73
3.129194,0.3501,3.129194,-31.73
3.129722,0.362,3.129722,-31.73
3.13025,0.3501,3.13025,-31.73
3.130778,0.339,3.130778,-31.73
3.131306,0.3501,3.131306,-31.71
3.131833,0.3501,3.131833,-31.73
3.132361,0.362,3.132361,-31.71
3.132889,0.362,3.132889,-31.73
3.133417,0.362,3.133417,-31.71
3.133944,0.339,3.133944,-31.73
3.134472,0.339,3.134472,-31.71
3.135,0.3286,3.135,-31.71
3.135528,0.3187,3.135528,-31.73
3.136056,0.3286,3.136056,-31.71
3.136583,0.388,3.136583,-31.71
3.137111,0.3501,3.137111,-31.73
3.137639,0.339,3.137639,-31.73
3.138167,0.339,3.138167,-31.73
3.138694,0.3746,3.138694,-31.73
3.139222,0.362,3.139222,-31.73
3.13975,0.3501,3.13975,-31.73
3.140278,0.339,3.140278,-31.73
3.140806,0.362,3.140806,-31.73
3.141333,0.339,3.141333,-31.73
3.141861,0.3187,3.141861,-31.73
3.142389,0.3501,3.142389,-31.73
3.142917,0.339,3.142917,-31.73
3.143444,0.339,3.143444,-31.71
3.143972,0.3286,3.143972,-31.71
3.1445,0.339,3.1445,-31.73
3.145028,0.3187,3.145028,-31.73
3.145556,0.3094,3.145556,-31.73
3.146083,0.3286,3.146083,-31.73
3.146611,0.3501,3.146611,-31.73
3.147139,0.3286,3.147139,-31.71
3.147667,0.3501,3.147667,-31.73
3.148194,0.3187,3.148194,-31.71
3.148722,0.339,3.148722,-31.71
3.14925,0.3746,3.14925,-31.71
3.149778,0.339,3.149778,-31.71
3.150306,0.3286,3.150306,-31.71
3.150833,0.339,3.150833,-31.71
3.151361,0.3094,3.151361,-31.71
3.151889,0.3501,3.151889,-31.71
3.152417,0.339,3.152417,-31.71
3.152944,0.3187,3.152944,-31.71
3.153472,0.3501,3.153472,-31.71
3.154,0.339,3.154,-31.71
3.154528,0.3187,3.154528,-31.71
3.155056,0.3187,3.155056,-31.71
3.155583,0.3187,3.155583,-31.71
3.156111,0.3286,3.156111,-31.71
3.156639,0.3187,3.156639,-31.71
3.157167,0.3094,3.157167,-31.73
3.157694,0.3187,3.157694,-31.71
3.158222,0.3094,3.158222,-31.73
3.15875,0.3187,3.15875,-31.71
3.159278,0.3094,3.159278,-31.71
3.159806,0.3094,3.159806,-31.71
3.160333,0.3094,3.160333,-31.71
3.160861,0.3187,3.160861,-31.71
3.161389,0.3187,3.161389,-31.71
3.161917,0.339,3.161917,-31.71
3.162444,0.3187,3.162444,-31.71
3.162972,0.3286,3.162972,-31.71
3.1635,0.3094,3.1635,-31.71
3.164028,0.3286,3.164028,-31.73
3.164556,0.3005,3.164556,-31.71
3.165083,0.339,3.165083,-31.71
3.165611,0.3286,3.165611,-31.71
3.166139,0.3187,3.166139,-31.71
3.166667,0.3286,3.166667,-31.71
3.167194,0.3187,3.167194,-31.71
3.167722,0.3187,3.167722,-31.71
3.16825,0.3286,3.16825,-31.73
3.168778,0.3094,3.168778,-31.69
3.169306,0.3286,3.169306,-31.69
3.169833,0.3286,3.169833,-31.69
3.170361,0.3094,3.170361,-31.71
3.170889,0.3094,3.170889,-31.71
3.171417,0.3286,3.171417,-31.71
3.171944,0.3187,3.171944,-31.71
3.172472,0.3005,3.172472,-31.71
3.173,0.3187,3.173,-31.71
3.173528,0.3187,3.173528,-31.71
3.174056,0.3501,3.174056,-31.71
3.174583,0.3286,3.174583,-31.69
3.175111,0.3286,3.175111,-31.71
3.175639,0.3286,3.175639,-31.69
3.176167,0.3501,3.176167,-31.71
3.176694,0.339,3.176694,-31.71
3.177222,0.3501,3.177222,-31.71
3.17775,0.339,3.17775,-31.71
3.178278,0.3286,3.178278,-31.71
3.178806,0.339,3.178806,-31.71
3.179333,0.3501,3.179333,-31.71
3.179861,0.339,3.179861,-31.71
3.180389,0.3501,3.180389,-31.71
3.180917,0.3286,3.180917,-31.71
3.181444,0.362,3.181444,-31.71
3.181972,0.388,3.181972,-31.71
3.1825,0.362,3.1825,-31.71
3.183028,0.3746,3.183028,-31.71
3.183556,0.3501,3.183556,-31.71
3.184083,0.3501,3.184083,-31.71
3.184611,0.3501,3.184611,-31.71
3.185139,0.3094,3.185139,-31.71
3.185667,0.3286,3.185667,-31.71
3.186194,0.362,3.186194,-31.71
3.186722,0.3501,3.186722,-31.69
3.18725,0.3501,3.18725,-31.71
3.187778,0.3501,3.187778,-31.69
3.188306,0.3501,3.188306,-31.71
3.188833,0.339,3.188833,-31.71
3.189361,0.362,3.189361,-31.71
3.189889,0.362,3.189889,-31.69
3.190417,0.339,3.190417,-31.69
3.190944,0.3501,3.190944,-31.71
3.191472,0.3286,3.191472,-31.71
3.192,0.3286,3.192,-31.71
3.192528,0.3187,3.192528,-31.71
3.193056,0.362,3.193056,-31.71
3.193583,0.3187,3.193583,-31.71
3.194111,0.3286,3.194111,-31.71
3.194639,0.339,3.194639,-31.71
3.195167,0.339,3.195167,-31.69
3.195694,0.3501,3.195694,-31.71
3.196222,0.3501,3.196222,-31.71
3.19675,0.3286,3.19675,-31.71
3.197278,0.3501,3.197278,-31.71
3.197806,0.339,3.197806,-31.69
3.198333,0.3501,3.198333,-31.69
3.198861,0.3286,3.198861,-31.71
3.199389,0.339,3.199389,-31.71
3.199917,0.3187,3.199917,-31.69
3.200444,0.3187,3.200444,-31.69
3.200972,0.3187,3.200972,-31.69
3.2015,0.3286,3.2015,-31.69
3.202028,0.3501,3.202028,-31.69
3.202556,0.3187,3.202556,-31.69
3.203083,0.3094,3.203083,-31.69
3.203611,0.3187,3.203611,-31.69
3.204139,0.3286,3.204139,-31.69
3.204667,0.3005,3.204667,-31.71
3.205194,0.3187,3.205194,-31.71
3.205722,0.3286,3.205722,-31.71
3.20625,0.3187,3.20625,-31.71
3.206778,0.3286,3.206778,-31.71
3.207306,0.339,3.207306,-31.69
3.207833,0.3187,3.207833,-31.71
3.208361,0.339,3.208361,-31.71
3.208889,0.339,3.208889,-31.69
3.209417,0.3187,3.209417,-31.69
3.209944,0.3005,3.209944,-31.71
3.210472,0.339,3.210472,-31.69
3.211,0.3286,3.211,-31.69
3.211528,0.3501,3.211528,-31.69
3.212056,0.3286,3.212056,-31.71
3.212583,0.3187,3.212583,-31.71
3.213111,0.339,3.213111,-31.71
3.213639,0.3286,3.213639,-31.69
3.214167,0.3187,3.214167,-31.71
3.214694,0.3187,3.214694,-31.71
3.215222,0.339,3.215222,-31.69
3.21575,0.339,3.21575,-31.69
3.216278,0.3187,3.216278,-31.69
3.216806,0.3094,3.216806,-31.69
3.217333,0.3286,3.217333,-31.69
3.217861,0.3286,3.217861,-31.69
3.218389,0.339,3.218389,-31.71
3.218917,0.3286,3.218917,-31.69
3.219444,0.3005,3.219444,-31.71
3.219972,0.339,3.219972,-31.71
3.2205,0.3286,3.2205,-31.69
3.221028,0.3187,3.221028,-31.69
3.221556,0.3005,3.221556,-31.71
3.222083,0.3286,3.222083,-31.71
3.222611,0.3286,3.222611,-31.69
3.223139,0.3187,3.223139,-31.71
3.223667,0.3286,3.223667,-31.71
3.224194,0.3187,3.224194,-31.69
3.224722,0.3094,3.224722,-31.69
3.22525,0.3005,3.22525,-31.71
3.225778,0.3005,3.225778,-31.71
3.226306,0.3187,3.226306,-31.71
3.226833,0.3094,3.226833,-31.71
3.227361,0.3094,3.227361,-31.71
3.227889,0.3187,3.227889,-31.71
3.228417,0.3187,3.228417,-31.69
3.228944,0.3094,3.228944,-31.69
3.229472,0.3094,3.229472,-31.69
3.23,0.3187,3.23,-31.69
3.230528,0.3005,3.230528,-31.69
3.231056,0.3005,3.231056,-31.69
3.231583,0.3005,3.231583,-31.69
3.232111,0.3094,3.232111,-31.69
3.232639,0.3187,3.232639,-31.71
3.233167,0.3005,3.233167,-31.69
3.233694,0.3005,3.233694,-31.71
3.234222,0.2922,3.234222,-31.69
3.23475,0.3094,3.23475,-31.69
3.235278,0.2922,3.235278,-31.71
3.235806,0.3005,3.235806,-31.71
3.236333,0.3005,3.236333,-31.71
3.236861,0.3005,3.236861,-31.71
3.237389,0.3005,3.237389,-31.71
3.237917,0.3005,3.237917,-31.71
3.238444,0.2922,3.238444,-31.69
3.238972,0.3005,3.238972,-31.71
3.2395,0.3005,3.2395,-31.71
3.240028,0.3094,3.240028,-31.71
3.240556,0.2922,3.240556,-31.71
3.241083,0.3005,3.241083,-31.71
3.241611,0.2696,3.241611,-31.69
3.242139,0.3005,3.242139,-31.71
3.242667,0.2843,3.242667,-31.71
3.243194,0.2922,3.243194,-31.71
3.243722,0.2563,3.243722,-31.71
3.24425,0.2696,3.24425,-31.71
3.244778,0.2767,3.244778,-31.71
3.245306,0.2843,3.245306,-31.71
3.245833,0.2922,3.245833,-31.71
3.246361,0.2767,3.246361,-31.69
3.246889,0.2767,3.246889,-31.69
3.247417,0.2696,3.247417,-31.71
3.247944,0.2843,3.247944,-31.69
3.248472,0.2767,3.248472,-31.69
3.249,0.2767,3.249,-31.69
3.249528,0.2843,3.249528,-31.71
3.250056,0.2696,3.250056,-31.71
3.250583,0.2767,3.250583,-31.71
3.251111,0.2767,3.251111,-31.71
3.251639,0.2843,3.251639,-31.71
3.252167,0.2843,3.252167,-31.71
3.252694,0.2767,3.252694,-31.71
3.253222,0.2767,3.253222,-31.71
3.25375,0.2696,3.25375,-31.71
3.254278,0.2843,3.254278,-31.71
3.254806,0.2696,3.254806,-31.71
3.255333,0.2767,3.255333,-31.71
3.255861,0.2628,3.255861,-31.71
3.256389,0.2696,3.256389,-31.71
3.256917,0.2696,3.256917,-31.71
3.257444,0.2843,3.257444,-31.71
3.257972,0.2843,3.257972,-31.71
3.2585,0.2767,3.2585,-31.71
3.259028,0.2767,3.259028,-31.71
3.259556,0.2843,3.259556,-31.71
3.260083,0.2843,3.260083,-31.71
3.260611,0.2767,3.260611,-31.71
3.261139,0.2922,3.261139,-31.71
3.261667,0.2696,3.261667,-31.71
3.262194,0.2696,3.262194,-31.71
3.262722,0.2922,3.262722,-31.71
3.26325,0.2767,3.26325,-31.71
3.263778,0.2843,3.263778,-31.71
3.264306,0.2696,3.264306,-31.71
3.264833,0.2922,3.264833,-31.71
3.265361,0.2843,3.265361,-31.71
3.265889,0.3005,3.265889,-31.71
3.266417,0.2767,3.266417,-31.71
3.266944,0.2843,3.266944,-31.71
3.267472,0.2922,3.267472,-31.71
3.268,0.3005,3.268,-31.71
3.268528,0.2843,3.268528,-31.71
3.269056,0.3005,3.269056,-31.71
3.269583,0.2843,3.269583,-31.71
3.270111,0.2843,3.270111,-31.71
3.270639,0.2843,3.270639,-31.71
3.271167,0.2922,3.271167,-31.71
3.271694,0.2843,3.271694,-31.71
3.272222,0.3005,3.272222,-31.71
3.27275,0.3187,3.27275,-31.71
3.273278,0.2922,3.273278,-31.71
3.273806,0.2922,3.273806,-31.71
3.274333,0.2843,3.274333,-31.71
3.274861,0.2922,3.274861,-31.71
3.275389,0.2922,3.275389,-31.69
3.275917,0.3094,3.275917,-31.69
3.276444,0.3005,3.276444,-31.71
3.276972,0.3005,3.276972,-31.69
3.2775,0.2843,3.2775,-31.69
3.278028,0.2922,3.278028,-31.71
3.278556,0.3005,3.278556,-31.71
3.279083,0.2922,3.279083,-31.71
3.279611,0.2922,3.279611,-31.69
3.280139,0.2922,3.280139,-31.71
3.280667,0.3005,3.280667,-31.71
3.281194,0.3005,3.281194,-31.71
3.281722,0.3005,3.281722,-31.71
3.28225,0.2922,3.28225,-31.71
3.282778,0.3005,3.282778,-31.71
3.283306,0.2922,3.283306,-31.71
3.283833,0.3005,3.283833,-31.71
3.284361,0.3005,3.284361,-31.71
3.284889,0.2922,3.284889,-31.71
3.285417,0.3005,3.285417,-31.71
3.285944,0.3005,3.285944,-31.71
3.286472,0.3005,3.286472,-31.71
3.287,0.2922,3.287,-31.71
3.287528,0.2922,3.287528,-31.71
3.288056,0.3005,3.288056,-31.73
3.288583,0.2922,3.288583,-31.71
3.289111,0.2843,3.289111,-31.71
3.289639,0.2922,3.289639,-31.71
3.290167,0.2922,3.290167,-31.71
3.290694,0.2922,3.290694,-31.71
3.291222,0.2843,3.291222,-31.71
3.29175,0.3005,3.29175,-31.71
3.292278,0.2767,3.292278,-31.71
3.292806,0.3094,3.292806,-31.71
3.293333,0.2843,3.293333,-31.71
3.293861,0.2922,3.293861,-31.71
3.294389,0.2922,3.294389,-31.71
3.294917,0.2922,3.294917,-31.69
3.295444,0.2922,3.295444,-31.71
3.295972,0.2922,3.295972,-31.71
3.2965,0.3005,3.2965,-31.71
3.297028,0.2922,3.297028,-31.71
3.297556,0.2922,3.297556,-31.71
3.298083,0.2922,3.298083,-31.71
3.298611,0.2922,3.298611,-31.71
3.299139,0.2922,3.299139,-31.71
3.299667,0.3094,3.299667,-31.71
3.300194,0.3094,3.300194,-31.69
3.300722,0.2922,3.300722,-31.71
3.30125,0.2922,3.30125,-31.71
3.301778,0.2922,3.301778,-31.71
3.302306,0.3094,3.302306,-31.71
3.302833,0.3005,3.302833,-31.71
3.303361,0.3094,3.303361,-31.71
3.303889,0.3005,3.303889,-31.71
3.304417,0.3187,3.304417,-31.71
3.304944,0.3005,3.304944,-31.71
3.305472,0.3187,3.305472,-31.71
3.306,0.3094,3.306,-31.71
3.306528,0.3187,3.306528,-31.71
3.307056,0.3187,3.307056,-31.71
3.307583,0.3187,3.307583,-31.71
3.308111,0.3094,3.308111,-31.69
3.308639,0.3094,3.308639,-31.69
3.309167,0.3187,3.309167,-31.69
3.309694,0.3286,3.309694,-31.71
3.310222,0.339,3.310222,-31.69
3.31075,0.3187,3.31075,-31.69
3.311278,0.3187,3.311278,-31.69
3.311806,0.3187,3.311806,-31.71
3.312333,0.3187,3.312333,-31.69
3.312861,0.3187,3.312861,-31.69
3.313389,0.3187,3.313389,-31.71
3.313917,0.3094,3.313917,-31.69
3.314444,0.3094,3.314444,-31.71
3.314972,0.3501,3.314972,-31.69
3.3155,0.3094,3.3155,-31.69
3.316028,0.3094,3.316028,-31.69
3.316556,0.3187,3.316556,-31.69
3.317083,0.3005,3.317083,-31.69
3.317611,0.3187,3.317611,-31.69
3.318139,0.339,3.318139,-31.69
3.318667,0.3187,3.318667,-31.69
3.319194,0.339,3.319194,-31.73
3.319722,0.3187,3.319722,-31.69
3.32025,0.3286,3.32025,-31.69
3.320778,0.339,3.320778,-31.69
3.321306,0.3286,3.321306,-31.69
3.321833,0.3094,3.321833,-31.69
3.322361,0.3187,3.322361,-31.67
3.322889,0.3286,3.322889,-31.67
3.323417,0.3286,3.323417,-31.69
3.323944,0.3286,3.323944,-31.67
3.324472,0.3005,3.324472,-31.67
3.325,0.3187,3.325,-31.67
3.325528,0.3286,3.325528,-31.67
3.326056,0.3005,3.326056,-31.67
3.326583,0.3187,3.326583,-31.67
3.327111,0.3187,3.327111,-31.67
3.327639,0.3005,3.327639,-31.67
3.328167,0.3005,3.328167,-31.67
3.328694,0.3286,3.328694,-31.67
3.329222,0.3286,3.329222,-31.67
3.32975,0.339,3.32975,-31.67
3.330278,0.3187,3.330278,-31.67
3.330806,0.3187,3.330806,-31.67
3.331333,0.3187,3.331333,-31.66
3.331861,0.3286,3.331861,-31.66
3.332389,0.3005,3.332389,-31.66
3.332917,0.3094,3.332917,-31.66
3.333444,0.3094,3.333444,-31.66
3.333972,0.3187,3.333972,-31.66
3.3345,0.3094,3.3345,-31.66
3.335028,0.3286,3.335028,-31.64
3.335556,0.3094,3.335556,-31.64
3.336083,0.3094,3.336083,-31.64
3.336611,0.3094,3.336611,-31.64
3.337139,0.3094,3.337139,-31.64
3.337667,0.3005,3.337667,-31.62
3.338194,0.3094,3.338194,-31.62
3.338722,0.3187,3.338722,-31.62
3.33925,0.3005,3.33925,-31.62
3.339778,0.3005,3.339778,-31.62
3.340306,0.3094,3.340306,-31.62
3.340833,0.3094,3.340833,-31.62
3.341361,0.3094,3.341361,-31.62
3.341889,0.3286,3.341889,-31.62
3.342417,0.2922,3.342417,-31.61
3.342944,0.3005,3.342944,-31.62
3.343472,0.3005,3.343472,-31.61
3.344,0.3094,3.344,-31.61
3.344528,0.3005,3.344528,-31.61
3.345056,0.3094,3.345056,-31.61
3.345583,0.3094,3.345583,-31.61
3.346111,0.2922,3.346111,-31.61
3.346639,0.3094,3.346639,-31.59
3.347167,0.2922,3.347167,-31.59
3.347694,0.3094,3.347694,-31.59
3.348222,0.2922,3.348222,-31.59
3.34875,0.2922,3.34875,-31.59
3.349278,0.3005,3.349278,-31.59
3.349806,0.2922,3.349806,-31.57
3.350333,0.3094,3.350333,-31.57
3.350861,0.3005,3.350861,-31.57
3.351389,0.2922,3.351389,-31.57
3.351917,0.3094,3.351917,-31.55
3.352444,0.3005,3.352444,-31.55
3.352972,0.3005,3.352972,-31.55
3.3535,0.3094,3.3535,-31.54
3.354028,0.3094,3.354028,-31.55
3.354556,0.3094,3.354556,-31.55
3.355083,0.2922,3.355083,-31.54
3.355611,0.3094,3.355611,-31.55
3.356139,0.2922,3.356139,-31.54
3.356667,0.3005,3.356667,-31.54
3.357194,0.3094,3.357194,-31.54
3.357722,0.3005,3.357722,-31.54
3.35825,0.3005,3.35825,-31.54
3.358778,0.3005,3.358778,-31.52
3.359306,0.3187,3.359306,-31.52
3.359833,0.3005,3.359833,-31.52
3.360361,0.2922,3.360361,-31.52
3.360889,0.3005,3.360889,-31.52
3.361417,0.3005,3.361417,-31.52
3.361944,0.3094,3.361944,-31.52
3.362472,0.3094,3.362472,-31.5
3.363,0.3187,3.363,-31.5
3.363528,0.3005,3.363528,-31.5
3.364056,0.3187,3.364056,-31.5
3.364583,0.3094,3.364583,-31.49
3.365111,0.2922,3.365111,-31.49
3.365639,0.3005,3.365639,-31.49
3.366167,0.3286,3.366167,-31.49
3.366694,0.3094,3.366694,-31.49
3.367222,0.3094,3.367222,-31.49
3.36775,0.3094,3.36775,-31.47
3.368278,0.3005,3.368278,-31.47
3.368806,0.3094,3.368806,-31.47
3.369333,0.3187,3.369333,-31.45
3.369861,0.3005,3.369861,-31.45
3.370389,0.3094,3.370389,-31.45
3.370917,0.3094,3.370917,-31.45
3.371444,0.3286,3.371444,-31.44
3.371972,0.3005,3.371972,-31.44
3.3725,0.3005,3.3725,-31.45
3.373028,0.3005,3.373028,-31.44
3.373556,0.3286,3.373556,-31.44
3.374083,0.3187,3.374083,-31.42
3.374611,0.339,3.374611,-31.42
3.375139,0.3286,3.375139,-31.42
3.375667,0.2922,3.375667,-31.42
3.376194,0.3187,3.376194,-31.42
3.376722,0.3187,3.376722,-31.42
3.37725,0.3094,3.37725,-31.4
3.377778,0.3005,3.377778,-31.4
3.378306,0.3187,3.378306,-31.4
3.378833,0.3187,3.378833,-31.4
3.379361,0.339,3.379361,-31.38
3.379889,0.3005,3.379889,-31.38
3.380417,0.3286,3.380417,-31.37
3.380944,0.3094,3.380944,-31.37
3.381472,0.3286,3.381472,-31.37
3.382,0.3286,3.382,-31.37
3.382528,0.3187,3.382528,-31.37
3.383056,0.3005,3.383056,-31.35
3.383583,0.3187,3.383583,-31.35
3.384111,0.3187,3.384111,-31.35
3.384639,0.3094,3.384639,-31.33
3.385167,0.3094,3.385167,-31.33
3.385694,0.3286,3.385694,-31.33
3.386222,0.3187,3.386222,-31.33
3.38675,0.3187,3.38675,-31.33
3.387278,0.3094,3.387278,-31.32
3.387806,0.2922,3.387806,-31.32
3.388333,0.3187,3.388333,-31.32
3.388861,0.2922,3.388861,-31.32
3.389389,0.3286,3.389389,-31.3
3.389917,0.3005,3.389917,-31.3
3.390444,0.3094,3.390444,-31.3
3.390972,0.3005,3.390972,-31.3
3.3915,0.3094,3.3915,-31.28
3.392028,0.3187,3.392028,-31.28
3.392556,0.3286,3.392556,-31.28
3.393083,0.3094,3.393083,-31.28
3.393611,0.3094,3.393611,-31.27
3.394139,0.3094,3.394139,-31.27
3.394667,0.3094,3.394667,-31.27
3.395194,0.3005,3.395194,-31.27
3.395722,0.3094,3.395722,-31.27
3.39625,0.3187,3.39625,-31.25
3.396778,0.3094,3.396778,-31.25
3.397306,0.2922,3.397306,-31.25
3.397833,0.3094,3.397833,-31.25
3.398361,0.3005,3.398361,-31.23
3.398889,0.3094,3.398889,-31.23
3.399417,0.2922,3.399417,-31.23
3.399944,0.3005,3.399944,-31.23
3.400472,0.3094,3.400472,-31.21
3.401,0.3005,3.401,-31.2
3.401528,0.2922,3.401528,-31.2
3.402056,0.3005,3.402056,-31.2
3.402583,0.3005,3.402583,-31.2
3.403111,0.2922,3.403111,-31.18
3.403639,0.2922,3.403639,-31.2
3.404167,0.3005,3.404167,-31.18
3.404694,0.2843,3.404694,-31.18
3.405222,0.2843,3.405222,-31.18
3.40575,0.2843,3.40575,-31.18
3.406278,0.2922,3.406278,-31.16
3.406806,0.2843,3.406806,-31.16
3.407333,0.2922,3.407333,-31.15
3.407861,0.2843,3.407861,-31.15
3.408389,0.2843,3.408389,-31.15
3.408917,0.2767,3.408917,-31.15
3.409444,0.2767,3.409444,-31.13
3.409972,0.2843,3.409972,-31.13
3.4105,0.2767,3.4105,-31.13
3.411028,0.2767,3.411028,-31.13
3.411556,0.2696,3.411556,-31.11
3.412083,0.2767,3.412083,-31.11
3.412611,0.2563,3.412611,-31.11
3.413139,0.2696,3.413139,-31.11
3.413667,0.2696,3.413667,-31.1
3.414194,0.2767,3.414194,-31.1
3.414722,0.2696,3.414722,-31.1
3.41525,0.2563,3.41525,-31.08
3.415778,0.2696,3.415778,-31.08
3.416306,0.2628,3.416306,-31.08
3.416833,0.2628,3.416833,-31.06
3.417361,0.2628,3.417361,-31.06
3.417889,0.2563,3.417889,-31.06
3.418417,0.2563,3.418417,-31.04
3.418944,0.2442,3.418944,-31.06
3.419472,0.2501,3.419472,-31.04
3.42,0.2563,3.42,-31.04
3.420528,0.2501,3.420528,-31.04
3.421056,0.2563,3.421056,-31.03
3.421583,0.2501,3.421583,-31.03
3.422111,0.2501,3.422111,-31.03
3.422639,0.2563,3.422639,-31.01
3.423167,0.2442,3.423167,-30.99
3.423694,0.2501,3.423694,-31.01
3.424222,0.2501,3.424222,-30.99
3.42475,0.2501,3.42475,-30.99
3.425278,0.2442,3.425278,-30.99
3.425806,0.2442,3.425806,-30.98
3.426333,0.2563,3.426333,-30.98
3.426861,0.2442,3.426861,-30.96
3.427389,0.2501,3.427389,-30.96
3.427917,0.2442,3.427917,-30.96
3.428444,0.2442,3.428444,-30.96
3.428972,0.2501,3.428972,-30.94
3.4295,0.2563,3.4295,-30.94
3.430028,0.2442,3.430028,-30.94
3.430556,0.2563,3.430556,-30.92
3.431083,0.2563,3.431083,-30.91
3.431611,0.2563,3.431611,-30.91
3.432139,0.2563,3.432139,-30.91
3.432667,0.2563,3.432667,-30.91
3.433194,0.2563,3.433194,-30.89
3.433722,0.2563,3.433722,-30.89
3.43425,0.2563,3.43425,-30.89
3.434778,0.2563,3.434778,-30.89
3.435306,0.2628,3.435306,-30.89
3.435833,0.2563,3.435833,-30.87
3.436361,0.2563,3.436361,-30.87
3.436889,0.2563,3.436889,-30.86
3.437417,0.2563,3.437417,-30.86
3.437944,0.2563,3.437944,-30.86
3.438472,0.2696,3.438472,-30.84
3.439,0.2563,3.439,-30.84
3.439528,0.2628,3.439528,-30.82
3.440056,0.2628,3.440056,-30.82
3.440583,0.2696,3.440583,-30.82
3.441111,0.2696,3.441111,-30.82
3.441639,0.2628,3.441639,-30.81
3.442167,0.2628,3.442167,-30.79
3.442694,0.2628,3.442694,-30.79
3.443222,0.2696,3.443222,-30.79
3.44375,0.2843,3.44375,-30.77
3.444278,0.2696,3.444278,-30.77
3.444806,0.2767,3.444806,-30.72
3.445333,0.2696,3.445333,-30.75
3.445861,0.2563,3.445861,-30.75
3.446389,0.2563,3.446389,-30.74
3.446917,0.2767,3.446917,-30.74
3.447444,0.2696,3.447444,-30.72
3.447972,0.2696,3.447972,-30.72
3.4485,0.2628,3.4485,-30.7
3.449028,0.2696,3.449028,-30.7
3.449556,0.2563,3.449556,-30.7
3.450083,0.2628,3.450083,-30.69
3.450611,0.2628,3.450611,-30.69
3.451139,0.2696,3.451139,-30.67
3.451667,0.2696,3.451667,-30.67
3.452194,0.2563,3.452194,-30.67
3.452722,0.2563,3.452722,-30.65
3.45325,0.2563,3.45325,-30.65
3.453778,0.2563,3.453778,-30.65
3.454306,0.2501,3.454306,-30.64
3.454833,0.2563,3.454833,-30.64
3.455361,0.2563,3.455361,-30.62
3.455889,0.2563,3.455889,-30.6
3.456417,0.2563,3.456417,-30.6
3.456944,0.2563,3.456944,-30.58
3.457472,0.2563,3.457472,-30.58
3.458,0.2563,3.458,-30.58
3.458528,0.2501,3.458528,-30.57
3.459056,0.2563,3.459056,-30.57
3.459583,0.2628,3.459583,-30.55
3.460111,0.2563,3.460111,-30.55
3.460639,0.2563,3.460639,-30.53
3.461167,0.2563,3.461167,-30.53
3.461694,0.2563,3.461694,-30.52
3.462222,0.2563,3.462222,-30.52
3.46275,0.2628,3.46275,-30.52
3.463278,0.2628,3.463278,-30.5
3.463806,0.2696,3.463806,-30.48
3.464333,0.2628,3.464333,-30.48
